DATASET,NLME_RESULT_ID,NLME_CURVE_ID,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,COMPANY_ID,WEBRELEASE,MIN_CONC,MAX_CONC,LN_IC50,AUC,RMSE,Z_SCORE
GDSC1,342,15798834,924238,K5,SIDM00056,THCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-3.012528,0.351346,0.086614,-2.054298
GDSC1,342,15799215,924239,L-363,SIDM00312,MM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.398665,0.871662,0.128743,0.111702
GDSC1,342,15799600,924240,MDA-MB-415,SIDM00630,BRCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.609298,0.831183,0.064701,0.245448
GDSC1,342,15799939,924244,NCI-H1975,SIDM00759,LUAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.566313,0.575261,0.16287,-1.135997
GDSC1,342,15800332,924247,SW954,SIDM01157,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.30931,0.97155,0.040055,1.324902
GDSC1,342,15800870,924250,MKN7,SIDM00560,STAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.724842,0.935887,0.110473,0.953783
GDSC1,342,15801223,925338,MDA-MB-157,SIDM00529,BRCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.776433,0.878424,0.201192,0.351573
GDSC1,342,15801571,925339,MMAc-SF,SIDM01242,SKCM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.661127,0.931194,0.153457,0.913326
GDSC1,342,15801955,925340,MKN45,SIDM00247,STAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.397124,0.725009,0.101201,-0.393599
GDSC1,342,15802292,925341,NCI-H810,SIDM01116,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.120052,0.915788,0.043523,0.56976
GDSC1,342,15802644,925343,MFH-ino,SIDM00299,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-3.102735,0.352348,0.112981,-2.111576
GDSC1,342,15803030,925345,NOS-1,SIDM00242,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.451047,0.819322,0.096395,0.144963
GDSC1,342,15803417,925346,PANC-03-27,SIDM01138,PAAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.126973,0.794328,0.085603,-0.222061
GDSC1,342,15803762,925347,PANC-08-13,SIDM01136,PAAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.51017,0.827443,0.189821,0.182504
GDSC1,342,15804107,925348,PANC-10-05,SIDM01135,PAAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.148116,0.761991,0.121898,-0.235486
GDSC1,342,15804453,930082,RL95-2,SIDM01088,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.647452,0.718562,0.16058,-0.552549
GDSC1,342,15804796,930083,RO82-W-1,SIDM00218,THCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.480518,0.906031,0.070086,0.798645
GDSC1,342,15805140,930297,SiHa,SIDM01093,CESC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.454975,0.833921,0.2029,0.147457
GDSC1,342,15805483,930298,SKG-IIIa,SIDM00381,CESC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.033954,0.770842,0.120211,-0.162997
GDSC1,342,15805828,930299,TT,SIDM00484,THCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.63024,0.685086,0.174986,-0.54162
GDSC1,342,15806178,930301,VMRC-MELG,SIDM00319,SKCM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.274418,0.922365,0.129724,0.667778
GDSC1,342,15806469,946353,TE-9,SIDM00325,ESCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.058722,0.802061,0.107736,-0.10415
GDSC1,342,15806863,946354,TE-11,SIDM00348,ESCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.264646,0.928952,0.1147,0.661573
GDSC1,342,15807235,946355,TE-6,SIDM00328,ESCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.949009,0.86954,0.116198,0.461154
GDSC1,342,15807603,946356,TE-12,SIDM00023,ESCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,3.776371,0.975206,0.055846,2.256439
GDSC1,342,15807997,946357,TC-YIK,SIDM00234,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.279161,0.864531,0.044566,0.035821
GDSC1,342,15808224,946358,YT,SIDM00410,ALL,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.628379,0.958367,0.074146,0.892532
GDSC1,342,15808611,946359,BT-474,SIDM00963,BRCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.93998,0.969301,0.022354,1.725357
GDSC1,342,15809009,946360,OAW-28,SIDM00481,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.15446,0.88136,0.141422,0.591609
GDSC1,342,15809355,946361,LCLC-97TM1,SIDM00344,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.833572,0.687762,0.119919,-0.670729
GDSC1,342,15809708,946363,KP-N-YS,SIDM00157,NB,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,3.309155,0.982345,0.045558,1.959772
GDSC1,342,15809973,946367,D-247MG,SIDM00622,GBM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.38981,0.727205,0.100892,-0.388954
GDSC1,342,15810332,946368,D-263MG,SIDM00732,GBM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.213515,0.761148,0.106069,-0.277012
GDSC1,342,15810726,946369,D-336MG,SIDM00620,LGG,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.300918,0.749436,0.048339,-0.332511
GDSC1,342,15811080,946370,D-392MG,SIDM00542,GBM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.330034,0.888944,0.066201,0.703092
GDSC1,342,15811448,946372,D-423MG,SIDM00209,GBM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.230571,0.628746,0.072385,-0.922811
GDSC1,342,15811797,946373,D-502MG,SIDM00208,LGG,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.107237,0.850294,0.075827,0.561623
GDSC1,342,15812183,946377,D-566MG,SIDM00206,GBM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.240281,0.636372,0.06374,-0.928977
GDSC1,342,15812521,946382,CAMA-1,SIDM00920,BRCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.052921,0.773338,0.117586,-0.175041
GDSC1,342,15812869,949088,CTB-1,SIDM00283,DLBC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.498307,0.443641,0.093366,-1.727784
GDSC1,342,15813253,949090,Caov-4,SIDM00918,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.699219,0.681783,0.251747,-0.585419
GDSC1,342,15813606,949093,BT-483,SIDM00892,BRCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,4.676958,0.976764,0.07536,2.828284
GDSC1,342,15813959,949094,M059J,SIDM00659,GBM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.61805,0.859136,0.07871,0.251005
GDSC1,342,15814303,949153,HAL-01,SIDM00289,ALL,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.302647,0.465311,0.158828,-1.603546
GDSC1,342,15814690,949154,OMC-1,SIDM00240,CESC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.492206,0.735365,0.154119,-0.453973
GDSC1,342,15815069,949155,ES8,SIDM00261,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.277937,0.467671,0.122343,-1.587856
GDSC1,342,15815458,949156,ES4,SIDM00264,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.333559,0.610529,0.096899,-0.988205
GDSC1,342,15815851,949157,ES6,SIDM00262,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.179325,0.798002,0.13567,-0.027572
GDSC1,342,15816243,949158,ES1,SIDM00266,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-3.528696,0.287621,0.122452,-2.382048
GDSC1,342,15816631,949160,EW-7,SIDM00201,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.047655,0.668161,0.07224,-0.806665
GDSC1,342,15816985,949161,EW-3,SIDM00202,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.553422,0.716079,0.100004,-0.492843
GDSC1,342,15817411,949163,EW-1,SIDM00205,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.738504,0.554067,0.094478,-1.245332
GDSC1,342,15817805,949164,EW-18,SIDM00197,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.04436,0.948976,0.113575,1.156667
GDSC1,342,15818192,949165,EW-16,SIDM00198,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.814427,0.693125,0.091233,-0.658573
GDSC1,342,15818560,949166,EW-13,SIDM00621,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.61132,0.920028,0.136089,0.8817
GDSC1,342,15818946,949167,EW-22,SIDM00196,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.381959,0.765257,0.05605,-0.383969
GDSC1,342,15819191,949168,EW-24,SIDM00195,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.374323,0.938567,0.104596,0.731215
GDSC1,342,15819578,949170,LAN-6,SIDM00330,NB,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.01446,0.882039,0.129411,0.502713
GDSC1,342,15819972,949171,NB10,SIDM00259,NB,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.514358,0.732563,0.224758,-0.468038
GDSC1,342,15820364,949172,NB12,SIDM00258,NB,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.261965,0.898668,0.081078,0.659871
GDSC1,342,15820723,949173,NB6,SIDM00253,NB,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.917292,0.928447,0.116707,1.075983
GDSC1,342,15821089,949174,NB7,SIDM00156,NB,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.608005,0.720548,0.175441,-0.527502
GDSC1,342,15821479,949175,NB17,SIDM00255,NB,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.372198,0.900588,0.211976,0.729865
GDSC1,342,15821793,949176,NB5,SIDM00254,NB,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.735683,0.708871,0.084377,-0.608573
GDSC1,342,15822185,949177,NB13,SIDM00257,NB,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.583963,0.952895,0.098424,0.864329
GDSC1,342,15822577,949178,NB14,SIDM00256,NB,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.400875,0.61146,0.093993,-1.030949
GDSC1,342,15822956,949179,NB1,SIDM00578,NB,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.471238,0.844766,0.169446,0.157784
GDSC1,342,15823333,971773,RH-1,SIDM00427,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.953852,0.691286,0.107643,-0.747103
GDSC1,342,15823724,971774,RH-18,SIDM00454,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.971236,0.960853,0.096603,1.110236
GDSC1,342,15823958,971777,MZ2-MEL,SIDM00179,SKCM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.357849,0.606427,0.197927,-1.003629
GDSC1,342,15824347,998184,Jurkat,SIDM01016,ALL,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.868609,0.706923,0.027202,-0.692976
GDSC1,342,15824932,1240121,BICR22,SIDM00485,HNSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.726139,0.553581,0.059712,-1.237481
GDSC1,342,15825275,1240122,BICR78,SIDM00501,HNSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.41253,0.59829,0.142432,-1.038349
GDSC1,342,15825622,1240123,CCK-81,SIDM00487,COREAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.86191,0.949773,0.075211,1.040817
GDSC1,342,15825975,1240125,COLO-783,SIDM00955,SKCM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.269996,0.965058,0.12681,1.299939
GDSC1,342,15826313,1240127,EN,SIDM01045,UCEC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.103017,0.936347,0.09041,1.193912
GDSC1,342,15826664,1240128,ES-2,SIDM00861,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.663209,0.568094,0.096793,-1.197523
GDSC1,342,15827055,1240129,FU-OV-1,SIDM01040,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.39894,0.895378,0.072306,0.746845
GDSC1,342,15827398,1240130,G-MEL,SIDM00129,SKCM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.275596,0.468335,0.121444,-1.586369
GDSC1,342,15827743,1240131,NCI-H2591,SIDM00101,MESO,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.484221,0.945282,0.132398,1.435965
GDSC1,342,15828096,1240132,NCI-H2595,SIDM00100,MESO,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.663001,0.828935,0.135614,0.279547
GDSC1,342,15828449,1240134,NCI-H2731,SIDM00098,MESO,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.105652,0.771417,0.150723,-0.208523
GDSC1,342,15828802,1240135,NCI-H2803,SIDM00309,MESO,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.19057,0.81284,0.150672,-0.020432
GDSC1,342,15829119,1240136,NCI-H2804,SIDM00310,MESO,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.977312,0.96631,0.085196,1.749062
GDSC1,342,15829458,1240137,NCI-H2810,SIDM00311,MESO,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.864602,0.870075,0.133268,0.407558
GDSC1,342,15829661,1240138,NCI-H2869,SIDM00519,MESO,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.455608,0.8264,0.136625,0.14786
GDSC1,342,15830012,1240139,NCI-H290,SIDM00518,MESO,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.558616,0.585321,0.119418,-1.13111
GDSC1,342,15830325,1240140,NCI-H3118,SIDM00517,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.072169,0.798817,0.043439,-0.095613
GDSC1,342,15830677,1240141,NCI-H513,SIDM00114,MESO,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.894455,0.856233,0.039435,0.426514
GDSC1,342,15831020,1240142,HARA,SIDM00598,LUSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.561421,0.577033,0.119734,-1.132891
GDSC1,342,15831372,1240143,HCC-15,SIDM01072,LUSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.917398,0.929375,0.075415,1.07605
GDSC1,342,15831723,1240144,HCC-366,SIDM01070,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.496664,0.929864,0.120211,0.808897
GDSC1,342,15831896,1240145,HCC-44,SIDM01069,LUAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.463483,0.600094,0.101129,-1.070703
GDSC1,342,15832243,1240146,HCC-827,SIDM01067,LUAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.069621,0.642035,0.127675,-0.820613
GDSC1,342,15832585,1240147,Hep3B2-1-7,SIDM00672,LIHC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.1525,0.649193,0.165944,-0.873239
GDSC1,342,15832926,1240149,Hs-633T,SIDM00667,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.165089,0.485338,0.119772,-1.516201
GDSC1,342,15833269,1240150,Hs-683,SIDM00666,LGG,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.007792,0.906599,0.092873,0.498479
GDSC1,342,15833621,1240151,Hs-746T,SIDM00665,STAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.510639,0.816988,0.069506,0.182802
GDSC1,342,15833940,1240153,IGR-37,SIDM01066,SKCM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.249181,0.634086,0.126407,-0.934628
GDSC1,342,15834284,1240154,IHH-4,SIDM00600,THCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-3.311278,0.291152,0.13702,-2.243995
GDSC1,342,15834631,1240155,IM-95,SIDM00602,STAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.399917,0.919002,0.095582,0.747466
GDSC1,342,15834951,1240157,JHH-2,SIDM00617,LIHC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.314912,0.914795,0.090471,0.69349
GDSC1,342,15835296,1240158,JHH-4,SIDM00616,LIHC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.40612,0.928853,0.051908,0.751405
GDSC1,342,15835640,1240159,JHH-6,SIDM00615,LIHC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.260198,0.764903,0.081003,-0.306655
GDSC1,342,15835985,1240160,JHH-7,SIDM00614,LIHC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.794412,0.894401,0.14394,0.362989
GDSC1,342,15836330,1240161,JHU-011,SIDM00128,HNSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.767254,0.706357,0.062722,-0.628619
GDSC1,342,15836644,1240162,JHU-022,SIDM00127,HNSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.639922,0.562754,0.072783,-1.182736
GDSC1,342,15836994,1240166,KYM-1,SIDM00552,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.015403,0.510633,0.106504,-1.421155
GDSC1,342,15837343,1240167,KYSE-220,SIDM00551,ESCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.008079,0.795587,0.085859,-0.136308
GDSC1,342,15837694,1240168,LN-18,SIDM00685,GBM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.14908,0.48785,0.193129,-1.506035
GDSC1,342,15838039,1240169,LN-229,SIDM00684,GBM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.088945,0.804753,0.156047,-0.08496
GDSC1,342,15838380,1240170,LNZTA3WT4,SIDM01220,GBM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.302751,0.623363,0.1812,-0.968643
GDSC1,342,15838723,1240172,MDA-MB-436,SIDM00629,BRCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.269475,0.795094,0.113924,0.029671
GDSC1,342,15839066,1240173,MDST8,SIDM00527,COREAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.942426,0.896706,0.216138,0.456973
GDSC1,342,15839448,1240174,MFE-319,SIDM00333,UCEC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.246494,0.839512,0.173337,0.015078
GDSC1,342,15839798,1240178,ML-1,SIDM00442,THCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.362251,0.737349,0.128462,-0.371455
GDSC1,342,15840115,1240179,MS751,SIDM00638,CESC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.376806,0.946011,0.078081,0.732791
GDSC1,342,15840458,1240181,NB(TU)1-10,SIDM00579,NB,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,3.16751,0.99009,0.02256,1.869832
GDSC1,342,15840852,1240182,NCI-H1836,SIDM00770,SCLC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,3.60235,0.986995,0.02561,2.145941
GDSC1,342,15841240,1240183,NCI-H1869,SIDM00768,LUSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.326309,0.903152,0.090586,0.700727
GDSC1,342,15841627,1240184,NCI-H1915,SIDM00763,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.531703,0.857117,0.104983,0.196177
GDSC1,342,15841980,1240185,NCI-H1944,SIDM00762,LUAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-3.876823,0.238002,0.120538,-2.603098
GDSC1,342,15842331,1240186,NCI-H196,SIDM00761,SCLC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.099603,0.954309,0.049961,1.191744
GDSC1,342,15842681,1240187,NCI-H2023,SIDM00753,LUAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.685528,0.558199,0.125724,-1.211695
GDSC1,342,15843024,1240189,NCI-H211,SIDM00704,SCLC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.553257,0.73289,0.233748,-0.492738
GDSC1,342,15843410,1240190,NCI-H3122,SIDM00137,LUAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.390256,0.745043,0.108247,-0.389238
GDSC1,342,15843730,1240191,NCI-H647,SIDM01125,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.544646,0.583388,0.171044,-1.122239
GDSC1,342,15844050,1240192,NCI-H841,SIDM01134,SCLC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.517968,0.738722,0.128404,-0.470331
GDSC1,342,15844401,1240193,NCI-H847,SIDM01149,SCLC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.596079,0.991389,0.025205,1.506991
GDSC1,342,15844792,1240196,OSC-20,SIDM00565,HNSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.404284,0.827265,0.072818,0.11527
GDSC1,342,15845139,1240197,OV-90,SIDM01141,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.802516,0.849563,0.070113,0.368135
GDSC1,342,15845485,1240198,OVISE,SIDM00564,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.601651,0.899065,0.060857,0.875561
GDSC1,342,15845837,1240199,OVKATE,SIDM00466,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.768155,0.811528,0.156385,0.346317
GDSC1,342,15846176,1240200,OVMIU,SIDM00465,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.907666,0.66484,0.163668,-0.717777
GDSC1,342,15846522,1240201,PA-TU-8988T,SIDM00453,PAAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.180996,0.640012,0.126651,-0.891333
GDSC1,342,15846868,1240202,PC-3_[JPC-3],SIDM00361,LUAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.094061,0.872707,0.065769,0.553257
GDSC1,342,15847214,1240204,PCI-15A,SIDM00270,HNSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,3.157085,0.987024,0.055218,1.863212
GDSC1,342,15847561,1240205,PCI-38,SIDM00155,HNSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.509805,0.58896,0.163161,-1.100116
GDSC1,342,15847908,1240206,PCI-6A,SIDM00115,HNSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.210503,0.638834,0.09583,-0.910068
GDSC1,342,15848257,1240207,PE-CA-PJ15,SIDM00473,HNSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.522612,0.852538,0.132419,0.190405
GDSC1,342,15848602,1240209,RERF-GC-1B,SIDM00358,STAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.945117,0.879758,0.052555,0.458682
GDSC1,342,15848938,1240210,RH-41,SIDM00426,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.257685,0.469687,0.291314,-1.574996
GDSC1,342,15849277,1240212,SISO,SIDM00394,CESC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.102344,0.496295,0.139051,-1.476359
GDSC1,342,15849618,1240215,SKN,SIDM00377,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.16854,0.768294,0.095261,-0.248455
GDSC1,342,15849967,1240217,SNU-398,SIDM01181,LIHC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.699461,0.401052,0.137819,-1.85551
GDSC1,342,15850309,1240218,SU8686,SIDM01188,PAAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.309545,0.614704,0.141459,-0.972957
GDSC1,342,15850653,1240219,SUIT-2,SIDM00371,PAAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.756234,0.701406,0.105541,-0.621622
GDSC1,342,15851000,1240220,SW156,SIDM01162,KIRC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.330098,0.745611,0.111862,-0.351039
GDSC1,342,15851343,1240221,TC-71,SIDM00419,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.469072,0.435431,0.13364,-1.70922
GDSC1,342,15851734,1240222,TOV-21G,SIDM01169,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.517267,0.585459,0.071769,-1.104854
GDSC1,342,15852083,1240223,TT2609-C02,SIDM00418,THCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.383795,0.607132,0.098667,-1.020104
